RecordNumber,Timestamp,EventID,EventName,MessageText,AccessGranted,AccessList,AccessMask,AccessRemoved,AccountExpires,AdvancedOptions,AlgorithmName,AllowedToDelegateTo,AuthenticationPackageName,CallerProcessId,CallerProcessName,ClientCreationTime,ClientProcessId,CommandLine,ConfigAccessPolicy,CountOfCredentialsReturned,DisableIntegrityChecks,DisplayName,DomainBehaviorVersion,DomainName,DomainPolicyChanged,DomainSid,Dummy,ElevatedToken,FileName,Flags,FlightSigning,ForceLogoff,HandleId,HomeDirectory,HomePath,HypervisorDebug,HypervisorLaunchType,HypervisorLoadOptions,Identity,ImpersonationLevel,IpAddress,IpPort,KernelDebug,KeyFilePath,KeyLength,KeyName,KeyType,LinkName,LmPackageName,LoadOptions,LockoutDuration,LockoutObservationWindow,LockoutThreshold,LogonGuid,LogonHours,LogonProcessName,LogonType,MachineAccountQuota,MandatoryLabel,MaxPasswordAge,MemberName,MemberSid,MinPasswordAge,MinPasswordLength,MixedDomainMode,NewProcessId,NewProcessName,NewSd,NewState,NewTargetUserName,NewTime,NewUacValue,ObjectName,ObjectServer,ObjectType,OemInformation,OldSd,OldTargetUserName,OldUacValue,Operation,PackageSid,ParentProcessName,PasswordHistoryLength,PasswordLastSet,PasswordProperties,PreviousTime,PrimaryGroupId,PrivilegeList,ProcessCreationTime,ProcessId,ProcessName,ProfilePath,ProviderName,PuaCount,PuaPolicyId,ReadOperation,RemoteCredentialGuard,RemoteEventLogging,Resource,ResourceAttributes,ResourceManager,RestrictedAdminMode,ReturnCode,SamAccountName,Schema,SchemaFriendlyName,ScriptPath,SidHistory,SubjectDomainName,SubjectLogonId,SubjectUserName,SubjectUserSid,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetName,TargetOutboundDomainName,TargetOutboundUserName,TargetProcessId,TargetProcessName,TargetServerName,TargetSid,TargetUserName,TargetUserSid,TestSigning,TokenElevationType,TransactionId,TransmittedServices,Type,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VsmLaunchType,Workstation,WorkstationName
4346,2026-04-01 17:20:39.727640+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4347,2026-04-01 17:20:39.727774+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4348,2026-04-01 17:20:39.727850+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4349,2026-04-01 17:20:39.727959+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4350,2026-04-01 17:20:39.728067+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4351,2026-04-01 17:20:39.728191+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4352,2026-04-01 17:20:39.728273+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4353,2026-04-01 17:20:39.728382+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4354,2026-04-01 17:20:39.728453+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4355,2026-04-01 17:20:39.728827+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4356,2026-04-01 17:20:39.728941+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4357,2026-04-01 17:20:39.775681+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4358,2026-04-01 17:20:39.775999+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4359,2026-04-01 17:20:39.797522+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4360,2026-04-01 17:20:39.797699+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4361,2026-04-01 17:20:39.797852+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4362,2026-04-01 17:20:39.797935+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4363,2026-04-01 17:20:39.798046+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4364,2026-04-01 17:20:39.798115+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4365,2026-04-01 17:20:39.798265+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4366,2026-04-01 17:20:39.798412+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4367,2026-04-01 17:20:39.798536+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4368,2026-04-01 17:20:39.798605+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4369,2026-04-01 17:20:39.799103+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4370,2026-04-01 17:20:39.799253+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4371,2026-04-01 17:20:39.799406+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4372,2026-04-01 17:20:39.799538+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4373,2026-04-01 17:20:40.879560+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4374,2026-04-01 17:20:40.880482+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,WindowsLive:(token):name=pizzahuthacker@gmail.com;serviceuri=*,,,,,,,,,,,,,0,,,,,,,,
4375,2026-04-01 17:20:40.880529+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,3221226021,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,WindowsLive:(cert):name=pizzahuthacker@gmail.com;serviceuri=*,,,,,,,,,,,,,0,,,,,,,,
4376,2026-04-01 17:20:40.881004+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4377,2026-04-01 17:20:40.881126+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4378,2026-04-01 17:20:40.881260+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4379,2026-04-01 17:20:40.881411+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4380,2026-04-01 17:20:40.881544+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4381,2026-04-01 17:20:40.881638+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4382,2026-04-01 17:20:40.881754+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4383,2026-04-01 17:20:40.881826+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4384,2026-04-01 17:20:40.881927+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4385,2026-04-01 17:20:40.881998+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4386,2026-04-01 17:20:40.882135+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4387,2026-04-01 17:20:40.882214+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4388,2026-04-01 17:20:40.882359+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4389,2026-04-01 17:20:40.882465+00:00,5379,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,3780,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:17:51.206451+00:00,,,,,,,%%8100,,,,,,,0,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,0,,,,,,,,
4390,2026-04-01 17:20:41.731493+00:00,5381,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,8124,,,0,,,,,,,,,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 17:20:41.270809+00:00,,,,,,,,,,,,,,,,,,,,NORMALVM,0x000000000003f7ec,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,,,,,,,,,,,,,,,,,,
4391,2026-04-01 17:20:58.306988+00:00,5058,Microsoft-Windows-Security-Auditing,,,,,,,,UNKNOWN,,,,,2026-04-01 17:20:34.953438+00:00,7492,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\ProgramData\Microsoft\Crypto\SystemKeys\2a61780cbc53cdf276b46ac8e1698f67_8a77c4b8-41bd-4429-86d0-b73425f5c602,,Microsoft Edgekey1,%%2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2458,,,,,,,,,,,,,Microsoft Software Key Storage Provider,,,,,,,,,,0x00000000,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
